,Unnamed: 0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2,ident,type,name,elevation_ft,iso_country,iso_region,municipality,iata_code,local_code,coordinates
16617,1751059,LOT21,LO21,48ae00,SP-LRA,B788,EPWA,KHHR,2019-01-26 10:42:53+00:00,2019-01-26 21:58:46+00:00,2019-01-26 00:00:00+00:00,52.15530395507812,20.97625732421875,0.0,33.94002623477225,-118.3566284179688,99.06,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
16625,1751303,AFR136,AF136,396442,F-GZCC,A332,LFPG,KORD,2019-01-26 10:48:53+00:00,2019-01-26 19:30:56+00:00,2019-01-26 00:00:00+00:00,49.02141506389036,2.525409899259868,0.0,41.96585083007812,-87.85254738547589,335.28,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
16637,1751602,BAW11M,BA285,4006ae,G-CIVX,B744,EGLL,KSFO,2019-01-26 10:56:10+00:00,2019-01-26 21:09:46+00:00,2019-01-26 00:00:00+00:00,51.46481323242188,-0.4724863413217906,0.0,37.61100769042969,-122.3563141518451,-68.58,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
16656,1752054,DAL45,DL45,ab6fbf,N836MH,B764,EIWT,KJFK,2019-01-26 11:06:42+00:00,2019-01-26 18:17:30+00:00,2019-01-26 00:00:00+00:00,53.42381364208157,-6.432333553538626,1219.2,40.68717956542969,-73.71337890625,243.84,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
16657,1752061,BAW283,BA283,4005e2,G-CIVI,B744,EGLL,KHHR,2019-01-26 11:07:00+00:00,2019-01-26 21:23:02+00:00,2019-01-26 00:00:00+00:00,51.464942026946495,-0.4885101318359375,0.0,33.9545505329714,-118.3584594726562,198.12,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
16659,1752148,UAL963,UA963,a8c121,N663UA,B763,EDDT,KEWR,2019-01-26 11:08:35+00:00,2019-01-26 19:54:05+00:00,2019-01-26 00:00:00+00:00,52.55985066042108,13.288120814732142,0.0,40.74717376191737,-74.12987448952413,281.94,KEWR,large_airport,Newark Liberty International Airport,18.0,US,US-NJ,Newark,EWR,EWR,"-74.168701171875, 40.692501068115234"
16665,1752381,BAW2277,BA2277,405bfb,G-YMMR,B772,EGKK,KLAS,2019-01-26 11:13:32+00:00,2019-01-26 21:13:45+00:00,2019-01-26 00:00:00+00:00,51.14424133300781,-0.217276908255883,304.8,36.07365417480469,-115.1121139526367,563.88,KLAS,large_airport,McCarran International Airport,2181.0,US,US-NV,Las Vegas,LAS,LAS,"-115.1520004, 36.08010101"
16672,1752492,UAL107,UA107,a1e67b,N221UA,B772,EDDM,KIAD,2019-01-26 11:16:03+00:00,2019-01-26 20:53:58+00:00,2019-01-26 00:00:00+00:00,48.35992813110352,11.79496765136719,304.8,38.94656753540039,-77.44101482888925,22.86,KIAD,large_airport,Washington Dulles International Airport,312.0,US,US-DC,Washington,IAD,IAD,"-77.45580292, 38.94449997"
16675,1752613,AAL1801,AA1801,a02088,N107US,A320,KBOS,KCLT,2019-01-26 11:18:30+00:00,2019-01-26 13:17:23+00:00,2019-01-26 00:00:00+00:00,42.36281572762182,-71.01198418195855,-304.8,35.23764038085938,-80.83351135253906,2499.36,KCLT,large_airport,Charlotte Douglas International Airport,748.0,US,US-NC,Charlotte,CLT,CLT,"-80.94309997558594, 35.2140007019043"
16676,1752690,UAL947,UA947,a8c88f,N665UA,B763,EHAM,KIAD,2019-01-26 11:20:08+00:00,2019-01-26 20:08:50+00:00,2019-01-26 00:00:00+00:00,52.30036926269531,4.76654052734375,0.0,38.93692016601562,-77.43624877929688,38.1,KIAD,large_airport,Washington Dulles International Airport,312.0,US,US-DC,Washington,IAD,IAD,"-77.45580292, 38.94449997"
16682,1752833,AAL21,AA21,a9d640,N733AR,B77W,EGLL,KDFW,2019-01-26 11:23:01+00:00,2019-01-26 20:46:08+00:00,2019-01-26 00:00:00+00:00,51.46481323242188,-0.4803549276815602,0.0,32.925521850585945,-97.05465087890622,190.5,KDFW,large_airport,Dallas Fort Worth International Airport,607.0,US,US-TX,Dallas-Fort Worth,DFW,DFW,"-97.038002, 32.896801"
16690,1752999,AAL1020,AA1020,ab2c04,N819NN,B738,KDTW,KMIA,2019-01-26 11:26:43+00:00,2019-01-26 14:04:05+00:00,2019-01-26 00:00:00+00:00,42.16799926757812,-83.38111183860087,609.6,25.80491638183594,-80.25375366210938,60.96,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
16700,1753258,UAL953,UA953,a8cffd,N667UA,B763,EDDM,KORD,2019-01-26 11:32:32+00:00,2019-01-26 20:53:14+00:00,2019-01-26 00:00:00+00:00,48.35986121226165,11.793353432103212,304.8,41.96577169127383,-87.87050468977108,281.94,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
16703,1753310,BAW13G,BA213,4006b1,G-BYGA,B744,EGLL,KBOS,2019-01-26 11:33:34+00:00,2019-01-26 18:50:38+00:00,2019-01-26 00:00:00+00:00,51.46481323242188,-0.4700366870777027,0.0,42.38278663764565,-70.99627117777978,7.62,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
16713,1753740,AAL910,AA910,a33327,N305NX,B738,TNCC,KMIA,2019-01-26 11:43:13+00:00,2019-01-26 14:20:54+00:00,2019-01-26 00:00:00+00:00,12.27351379394531,-68.98798449286102,1219.2,25.778906870696503,-80.26243389777414,45.72,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
16718,1753866,DLH452,LH452,3c6515,D-AIHU,A346,EDDM,KHHR,2019-01-26 11:45:53+00:00,2019-01-26 23:18:36+00:00,2019-01-26 00:00:00+00:00,48.364013671875,11.78361159104567,304.8,33.93951416015625,-118.36064552774228,91.44,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
16719,1753907,AAL1411,AA1411,ab4c15,N827NN,B738,KORD,KMIA,2019-01-26 11:46:50+00:00,2019-01-26 14:23:47+00:00,2019-01-26 00:00:00+00:00,41.96928405761719,-87.93463273481888,304.8,25.78060913085938,-80.26570638020831,38.1,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
16724,1753940,AAL1516,AA1516,ad385f,N951AA,B738,CYUL,KMIA,2019-01-26 11:47:32+00:00,2019-01-26 15:17:53+00:00,2019-01-26 00:00:00+00:00,45.42778015136719,-73.77633231026789,304.8,25.80445861816406,-80.26255289713538,22.86,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
16725,1753959,UAL900,UA900,a28dc8,N2639U,B77W,EGLL,KSFO,2019-01-26 11:48:00+00:00,2019-01-26 22:01:31+00:00,2019-01-26 00:00:00+00:00,51.46481323242188,-0.4926031989020316,0.0,37.61627197265625,-122.3636773292054,-99.06,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
16731,1754125,BAW7W,BA217,40073e,G-BYGF,B744,EGLL,KIAD,2019-01-26 11:51:23+00:00,2019-01-26 19:52:50+00:00,2019-01-26 00:00:00+00:00,51.46481323242188,-0.4692201356630067,0.0,38.94735717773438,-77.45530004086703,30.48,KIAD,large_airport,Washington Dulles International Airport,312.0,US,US-DC,Washington,IAD,IAD,"-77.45580292, 38.94449997"
16732,1754135,AUA89,OS89,440bb8,OE-LAX,B763,LOWW,KEWR,2019-01-26 11:51:40+00:00,2019-01-26 21:28:46+00:00,2019-01-26 00:00:00+00:00,48.11235809326172,16.572807312011722,0.0,40.74628926939883,-74.13043629039419,251.46,KEWR,large_airport,Newark Liberty International Airport,18.0,US,US-NJ,Newark,EWR,EWR,"-74.168701171875, 40.692501068115234"
16738,1754331,DLH410,LH410,3c6509,D-AIHI,A346,EDDM,KJFK,2019-01-26 11:56:09+00:00,2019-01-26 21:12:28+00:00,2019-01-26 00:00:00+00:00,48.34297438799324,11.78090346486945,304.8,40.68626403808594,-73.71270751953125,243.84,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
16741,1754434,DAL163,DL163,a0f4a2,N1604R,B763,EHAM,KMSP,2019-01-26 11:58:38+00:00,2019-01-26 20:43:08+00:00,2019-01-26 00:00:00+00:00,52.29743957519531,4.7589111328125,0.0,44.8729248046875,-93.19976806640624,274.32,KMSP,large_airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,US,US-MN,Minneapolis,MSP,MSP,"-93.221802, 44.882"
16749,1754735,AAL2071,AA2071,a02e0a,N110UW,A320,KMQY,KAKH,2019-01-26 12:04:48+00:00,2019-01-26 12:43:58+00:00,2019-01-26 00:00:00+00:00,36.03510969776218,-86.61574343417554,1219.2,35.172775268554695,-81.06447180923152,2103.12,KAKH,small_airport,Gastonia Municipal Airport,798.0,US,US-NC,Gastonia,,AKH,"-81.149902, 35.202598"
16756,1754898,UAL121,UA121,a8a87e,N657UA,B763,LEBL,KEWR,2019-01-26 12:07:56+00:00,2019-01-26 20:45:28+00:00,2019-01-26 00:00:00+00:00,41.24899291992188,2.0394287109375,609.6,40.75285313493114,-74.12631641734731,320.04,KEWR,large_airport,Newark Liberty International Airport,18.0,US,US-NJ,Newark,EWR,EWR,"-74.168701171875, 40.692501068115234"
16761,1755065,AAL2413,AA2413,ad1218,N941NN,B738,KAUS,KLAX,2019-01-26 12:11:12+00:00,2019-01-26 15:01:48+00:00,2019-01-26 00:00:00+00:00,30.21063335871292,-97.67933349609378,0.0,33.937884831832626,-118.37814331054692,-22.86,KLAX,large_airport,Los Angeles International Airport,125.0,US,US-CA,Los Angeles,LAX,LAX,"-118.407997, 33.942501"
16762,1755072,UAL17,UA17,a8e8a0,N673UA,B763,EGLL,KEWR,2019-01-26 12:11:17+00:00,2019-01-26 20:05:55+00:00,2019-01-26 00:00:00+00:00,51.46485900878906,-0.4634300438133446,0.0,40.73231506347656,-74.13934326171875,182.88,KEWR,large_airport,Newark Liberty International Airport,18.0,US,US-NJ,Newark,EWR,EWR,"-74.168701171875, 40.692501068115234"
16764,1755099,AAL2728,AA2728,a0b8fb,N146AA,A321,KEWR,KDFW,2019-01-26 12:11:48+00:00,2019-01-26 15:41:44+00:00,2019-01-26 00:00:00+00:00,40.67216491699219,-74.18072509765625,0.0,32.903640747070305,-97.0097717285156,106.68,KDFW,large_airport,Dallas Fort Worth International Airport,607.0,US,US-TX,Dallas-Fort Worth,DFW,DFW,"-97.038002, 32.896801"
16770,1755169,DLH418,LH418,3c4b30,D-ABYP,B748,EDDF,KIAD,2019-01-26 12:13:14+00:00,2019-01-26 20:56:46+00:00,2019-01-26 00:00:00+00:00,50.03572082519531,8.54779695209704,0.0,38.95032721050715,-77.45195007324219,22.86,KIAD,large_airport,Washington Dulles International Airport,312.0,US,US-DC,Washington,IAD,IAD,"-77.45580292, 38.94449997"
16773,1755178,AAL1395,AA1395,ad3d4e,N952NN,B738,KMSP,KDFW,2019-01-26 12:13:32+00:00,2019-01-26 14:05:43+00:00,2019-01-26 00:00:00+00:00,44.87503051757812,-93.20480346679688,0.0,32.926620483398445,-97.05069580078124,167.64,KDFW,large_airport,Dallas Fort Worth International Airport,607.0,US,US-TX,Dallas-Fort Worth,DFW,DFW,"-97.038002, 32.896801"
16774,1755212,AZA604,AZ604,4caa33,EI-EJN,A332,LIMC,KJFK,2019-01-26 12:14:08+00:00,2019-01-26 21:15:31+00:00,2019-01-26 00:00:00+00:00,45.62301635742188,8.735470655487807,0.0,40.69340592723782,-73.70565241033381,304.8,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
16775,1755224,AAL1495,AA1495,aca309,N913NN,B738,KMIA,KORD,2019-01-26 12:14:16+00:00,2019-01-26 15:04:57+00:00,2019-01-26 00:00:00+00:00,25.799948482190143,-80.30637921027414,0.0,41.96575927734375,-87.87258494984019,220.98,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
16776,1755264,DAL273,DL273,a988f0,N713TW,B752,LPPT,KJFK,2019-01-26 12:15:04+00:00,2019-01-26 19:42:24+00:00,2019-01-26 00:00:00+00:00,38.82669067382812,-9.108442223590371,609.6,40.68658447265625,-73.712890625,251.46,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
16778,1755341,DLH426,LH426,3c6570,D-AIKP,A333,EDDF,KPHL,2019-01-26 12:16:30+00:00,2019-01-26 21:15:43+00:00,2019-01-26 00:00:00+00:00,50.03755187988281,8.555097078022204,0.0,39.87627449682204,-75.2176513671875,-45.72,KPHL,large_airport,Philadelphia International Airport,36.0,US,US-PA,Philadelphia,PHL,PHL,"-75.24109649658203, 39.87189865112305"
16780,1755401,AAL2645,AA2645,ad1c11,N944AN,B738,KLGA,KMCO,2019-01-26 12:17:50+00:00,2019-01-26 14:46:25+00:00,2019-01-26 00:00:00+00:00,40.78001403808594,-73.87371826171875,-304.8,28.406408277608577,-81.18734920726105,1485.9,KMCO,large_airport,Orlando International Airport,96.0,US,US-FL,Orlando,MCO,MCO,"-81.30899810791016, 28.429399490356445"
16790,1755729,DAL137,DL137,aaf1fa,N804NW,A333,EHAM,KDTW,2019-01-26 12:24:30+00:00,2019-01-26 20:43:33+00:00,2019-01-26 00:00:00+00:00,52.29258728027344,4.74609375,0.0,42.31742729574947,-83.30555760583213,830.58,KDTW,large_airport,Detroit Metropolitan Wayne County Airport,645.0,US,US-MI,Detroit,DTW,DTW,"-83.35340118408203, 42.212398529052734"
16793,1755790,AAL252,AA252,ac76a7,N902AN,B738,KIAD,KLAX,2019-01-26 12:25:32+00:00,2019-01-26 17:34:55+00:00,2019-01-26 00:00:00+00:00,38.95034408569336,-77.45444919752038,0.0,33.939102172851555,-118.3659705337213,22.86,KLAX,large_airport,Los Angeles International Airport,125.0,US,US-CA,Los Angeles,LAX,LAX,"-118.407997, 33.942501"
16794,1755847,UAL731,UA731,ab19fb,N814UA,A319,KPHL,KSFO,2019-01-26 12:26:33+00:00,2019-01-26 18:02:06+00:00,2019-01-26 00:00:00+00:00,39.86837225445246,-75.23738098144531,-304.8,37.61906433105469,-122.3703392515791,-114.3,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
16796,1755877,AAL1498,AA1498,ac7256,N9006,A319,MMMX,KMIA,2019-01-26 12:27:05+00:00,2019-01-26 14:50:56+00:00,2019-01-26 00:00:00+00:00,19.45770263671875,-99.03507777622768,2743.2,25.7757568359375,-80.25629679361975,91.44,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
16799,1756043,ASA1399,AS1399,accb2b,N923VA,A21N,KJFK,KHHR,2019-01-26 12:30:34+00:00,2019-01-26 17:56:28+00:00,2019-01-26 00:00:00+00:00,40.62790692862818,-73.7809961492365,0.0,33.93896484375,-118.366923429528,45.72,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
16803,1756127,SWR64,LX64,4b1881,HB-JHH,A333,LSZH,KMIA,2019-01-26 12:32:06+00:00,2019-01-26 23:00:41+00:00,2019-01-26 00:00:00+00:00,47.46047197762182,8.555303720327522,304.8,25.80555725097656,-80.23849487304688,160.02,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
16804,1756151,UAL820,UA820,a9d62e,N73299,B738,MMMX,KSFO,2019-01-26 12:32:38+00:00,2019-01-26 16:57:12+00:00,2019-01-26 00:00:00+00:00,19.48215807898569,-98.99250932173294,2743.2,37.61639611195709,-122.36942457116172,-114.3,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
16807,1756281,AAL499,AA499,a89086,N651AW,A320,KPHL,KPHX,2019-01-26 12:35:31+00:00,2019-01-26 17:13:59+00:00,2019-01-26 00:00:00+00:00,39.86882400512695,-75.23510642673659,-304.8,33.440963745117195,-112.05532836914058,381.0,KPHX,large_airport,Phoenix Sky Harbor International Airport,1135.0,US,US-AZ,Phoenix,PHX,PHX,"-112.01200103759766, 33.43429946899414"
16808,1756294,DAL407,DL407,abc29a,N857NW,A332,LSZH,KJFK,2019-01-26 12:35:38+00:00,2019-01-26 21:44:54+00:00,2019-01-26 00:00:00+00:00,47.46623281705178,8.548155564528244,304.8,40.6864013671875,-73.71246337890625,236.22,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
16813,1756409,AAL431,AA431,a07341,N128UW,A320,KDCA,57FA,2019-01-26 12:38:02+00:00,2019-01-26 14:36:12+00:00,2019-01-26 00:00:00+00:00,38.86395263671875,-77.03905851944631,0.0,28.3340195478019,-81.18718764361216,1219.2,57FA,small_airport,Lake X Airport,72.0,US,US-FL,St Cloud,,57FA,"-81.11920166015625, 28.208599090576172"
16817,1756584,AAL1443,AA1443,acc1ee,N921AN,B738,TXKF,KJFK,2019-01-26 12:41:33+00:00,2019-01-26 14:35:32+00:00,2019-01-26 00:00:00+00:00,32.36237089512711,-64.66894655811541,-304.8,40.6812744140625,-73.7266845703125,182.88,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
16820,1756688,BAW295,BA295,4006a9,G-CIVS,B744,EGLL,KORD,2019-01-26 12:43:20+00:00,2019-01-26 20:40:37+00:00,2019-01-26 00:00:00+00:00,51.46485900878906,-0.4837695972339527,0.0,41.96575927734375,-87.87277221679688,281.94,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
16830,1756928,BAW60T,BA2167,400776,G-VIIY,B772,EGKK,KMCF,2019-01-26 12:48:43+00:00,2019-01-26 22:41:52+00:00,2019-01-26 00:00:00+00:00,51.14437866210938,-0.2188357791384874,304.8,27.881997318591104,-82.54519535945012,449.58,KMCF,large_airport,Mac Dill Air Force Base,14.0,US,US-FL,Tampa,MCF,MCF,"-82.52120209, 27.84930038"
16833,1756957,KLM641,KL641,485342,PH-BHH,B789,EHAM,KJFK,2019-01-26 12:49:16+00:00,2019-01-26 20:47:40+00:00,2019-01-26 00:00:00+00:00,52.30523300170898,4.775791168212892,0.0,40.67536926269531,-73.7298583984375,99.06,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
16836,1756996,AAL572,AA572,ab1c04,N815AW,A319,88PA,KPHX,2019-01-26 12:50:15+00:00,2019-01-26 16:48:06+00:00,2019-01-26 00:00:00+00:00,40.50747628939354,-80.35693775523794,1219.2,33.440872192382805,-112.05252685546878,396.24,KPHX,large_airport,Phoenix Sky Harbor International Airport,1135.0,US,US-AZ,Phoenix,PHX,PHX,"-112.01200103759766, 33.43429946899414"
16838,1757038,SKW4811,OO4811,aae377,N800SK,CRJ9,CYXE,KMSP,2019-01-26 12:51:04+00:00,2019-01-26 14:25:40+00:00,2019-01-26 00:00:00+00:00,52.17719126555879,-106.7069091796875,304.8,44.898193359375,-93.23325020926342,320.04,KMSP,large_airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,US,US-MN,Minneapolis,MSP,MSP,"-93.221802, 44.882"
16841,1757270,AAL391,AA391,ac2a33,N883NN,B738,KDCA,KMIA,2019-01-26 12:55:25+00:00,2019-01-26 15:27:37+00:00,2019-01-26 00:00:00+00:00,38.87018753310382,-77.04071044921875,0.0,25.802648511983577,-80.25533424233487,30.48,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
16842,1757271,AAL391,AA391,ac2a33,N883NN,B738,KDCA,KMIA,2019-01-26 12:55:25+00:00,2019-01-26 15:27:37+00:00,2019-01-26 00:00:00+00:00,38.87081909179688,-77.04102889351225,0.0,25.802648511983577,-80.25533424233487,30.48,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
16845,1757336,UAL977,UA977,aadb37,N799UA,B772,KEWR,KORD,2019-01-26 12:56:50+00:00,2019-01-26 14:47:06+00:00,2019-01-26 00:00:00+00:00,40.6671970173464,-74.18118563565343,0.0,41.96575927734375,-87.85260980779475,327.66,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
16849,1757462,AAL2600,AA2600,a0b199,N144AN,A321,KBOS,KDFW,2019-01-26 12:59:23+00:00,2019-01-26 16:46:13+00:00,2019-01-26 00:00:00+00:00,42.36245727539062,-71.01212935014205,-304.8,32.90469360351562,-97.0097717285156,114.3,KDFW,large_airport,Dallas Fort Worth International Airport,607.0,US,US-TX,Dallas-Fort Worth,DFW,DFW,"-97.038002, 32.896801"
16855,1757761,BAW279,BA279,406f75,G-ZBKI,B789,EGLL,KSJC,2019-01-26 13:05:34+00:00,2019-01-26 23:22:51+00:00,2019-01-26 00:00:00+00:00,51.46481323242188,-0.4712243982263514,0.0,37.350024207163656,-121.9159997027853,-15.24,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,62.0,US,US-CA,San Jose,SJC,SJC,"-121.929001, 37.362598"
16856,1757769,AAL1340,AA1340,a336e3,N306PB,B738,KDCA,KMIA,2019-01-26 13:05:37+00:00,2019-01-26 15:41:49+00:00,2019-01-26 00:00:00+00:00,38.868185786877646,-77.04156494140625,0.0,25.80276489257812,-80.25192260742188,30.48,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
16864,1758025,DLH402,LH402,3c4b33,D-ABYS,B748,EDDF,KEWR,2019-01-26 13:10:07+00:00,2019-01-26 21:31:55+00:00,2019-01-26 00:00:00+00:00,50.03878784179688,8.560517963610197,0.0,40.75241088867188,-74.12652587890625,312.42,KEWR,large_airport,Newark Liberty International Airport,18.0,US,US-NJ,Newark,EWR,EWR,"-74.168701171875, 40.692501068115234"
16879,1758830,UAL866,UA866,a4efe4,N417UA,A320,KRDU,KDEN,2019-01-26 13:24:30+00:00,2019-01-26 16:51:26+00:00,2019-01-26 00:00:00+00:00,35.87338256835938,-78.80350112915039,0.0,39.88453674316406,-104.6869891622792,1569.72,KDEN,large_airport,Denver International Airport,5431.0,US,US-CO,Denver,DEN,DEN,"-104.672996521, 39.861698150635"
16880,1758850,AFR338,AF338,396447,F-GZCH,A332,LFPG,KSEA,2019-01-26 13:24:48+00:00,2019-01-26 23:23:38+00:00,2019-01-26 00:00:00+00:00,49.02080988479873,2.514279014185856,304.8,47.40014027740995,-122.30860783503609,99.06,KSEA,large_airport,Seattle Tacoma International Airport,433.0,US,US-WA,Seattle,SEA,SEA,"-122.308998, 47.449001"
16885,1759000,AAL2052,AA2052,a7302f,N562UW,A321,KORD,KCLT,2019-01-26 13:27:31+00:00,2019-01-26 14:44:22+00:00,2019-01-26 00:00:00+00:00,41.96891784667969,-87.92639298872513,304.8,35.23699951171875,-80.8132553100586,2506.98,KCLT,large_airport,Charlotte Douglas International Airport,748.0,US,US-NC,Charlotte,CLT,CLT,"-80.94309997558594, 35.2140007019043"
16886,1759013,UAL922,UA922,a494c5,N39450,B739,KFLL,KSFO,2019-01-26 13:27:54+00:00,2019-01-26 19:25:08+00:00,2019-01-26 00:00:00+00:00,26.0768411927304,-80.14933072603662,-304.8,37.6187702760858,-122.3696634043818,-106.68,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
16888,1759187,AMX412,AM412,0d08a5,XA-AMO,B738,MMMX,KMIA,2019-01-26 13:31:00+00:00,2019-01-26 16:00:15+00:00,2019-01-26 00:00:00+00:00,19.47894597457627,-98.9964044744318,2743.2,25.78875732421875,-80.25100708007812,83.82000000000002,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
16900,1759586,AAL1426,AA1426,ac96b8,N910AN,B738,88PA,KORD,2019-01-26 13:38:32+00:00,2019-01-26 14:47:37+00:00,2019-01-26 00:00:00+00:00,40.5133884235964,-80.364990234375,914.4,41.98393249511719,-87.87420793013138,213.36,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
